split,thread_id,source_path,thread_length,nonempty_turns,empty_turns,event_instances,event_groups,event_types,request_action_instances,deliver_action_data_instances,amend_instances,has_later_action_after_request,lexical_request_turns,lexical_commitment_turns,lexical_deadline_turns,lexical_completion_turns,lexical_cancel_turns,lexical_modify_turns,lexical_reject_turns,lexical_confirm_turns,raw_segments,raw_participant_count,raw_has_date
train,cash-m_inbox63,data/train/cash-m_inbox63.json,3,3,0,7,7,Amend_Data;Deliver_Action_Data;Deliver_Data;Request_Action_Data;Request_Data,0,1,1,0,2,0,0,0,0,3,0,0,3,9,0
train,cash-m_inbox66,data/train/cash-m_inbox66.json,3,3,0,6,3,Deliver_Action_Data;Request_Action_Data,0,4,0,0,1,0,0,0,0,0,0,2,3,6,0
train,cash-m_inbox8,data/train/cash-m_inbox8.json,2,2,0,9,3,Deliver_Action_Data;Deliver_Data;Request_Action,1,7,0,0,1,1,1,0,0,0,0,0,2,5,0
train,cash-m_inbox91,data/train/cash-m_inbox91.json,2,2,0,4,3,Deliver_Data;Request_Action,2,0,0,0,1,1,1,1,0,0,0,0,2,9,0
train,corman-s_inbox25,data/train/corman-s_inbox25.json,2,2,0,10,5,Amend_Data;Deliver_Action_Data;Request_Action,2,7,1,0,1,1,1,0,0,0,1,1,2,9,0
train,corman-s_inbox_40,data/train/corman-s_inbox_40.json,2,2,0,3,3,Deliver_Action_Data;Deliver_Data;Request_Meeting,0,1,0,0,2,0,0,1,0,0,0,0,2,6,0
train,corman-s_inbox_56,data/train/corman-s_inbox_56.json,2,2,0,3,3,Deliver_Action_Data;Deliver_Meeting_Data;Request_Meeting_Data,0,1,0,0,0,0,0,1,0,0,0,1,2,6,0
train,corman-s_inbox_63,data/train/corman-s_inbox_63.json,4,4,0,8,7,Amend_Data;Deliver_Data;Request_Action;Request_Data,1,0,3,1,2,0,1,0,0,3,0,1,4,7,0
train,corman-s_inbox_archives142,data/train/corman-s_inbox_archives142.json,3,3,0,11,5,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Meeting,3,6,0,1,1,1,2,0,0,1,1,0,3,26,0
train,corman-s_inbox_archives174,data/train/corman-s_inbox_archives174.json,3,3,0,5,4,Deliver_Data;Request_Action;Request_Meeting,1,0,0,0,2,1,0,0,0,0,1,0,3,19,0
train,corman-s_inbox_archives215,data/train/corman-s_inbox_archives215.json,2,1,1,3,3,Deliver_Action_Data;Deliver_Data;Request_Data,0,1,0,0,1,1,0,1,0,0,0,0,2,6,0
train,corman-s_inbox_archives388,data/train/corman-s_inbox_archives388.json,2,2,0,2,2,Deliver_Data;Request_Data,0,0,0,0,1,0,1,1,0,0,0,1,2,22,0
train,corman-s_inbox_archives445,data/train/corman-s_inbox_archives445.json,3,2,1,5,4,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action,1,2,0,0,1,1,0,0,0,0,0,0,3,8,0
train,corman-s_inbox_archives96,data/train/corman-s_inbox_archives96.json,2,2,0,5,2,Deliver_Action_Data;Deliver_Data,0,3,0,0,2,1,1,1,0,0,0,0,4,51,0
train,corman-s_inbox_kidsave6,data/train/corman-s_inbox_kidsave6.json,2,2,0,2,2,Request_Action;Request_Data,1,0,0,0,1,0,0,0,0,0,0,1,2,4,0
train,corman-s_inbox_twdatarequests7,data/train/corman-s_inbox_twdatarequests7.json,2,2,0,2,2,Deliver_Action_Data;Deliver_Data,0,1,0,0,1,1,0,1,0,0,0,0,2,18,0
train,crandell-s_inbox122,data/train/crandell-s_inbox122.json,2,2,0,5,3,Deliver_Action_Data;Deliver_Data,0,4,0,0,0,0,0,0,0,1,0,0,2,5,0
train,crandell-s_inbox15,data/train/crandell-s_inbox15.json,2,2,0,3,3,Deliver_Action_Data;Deliver_Data,0,1,0,0,1,0,0,0,0,0,0,0,2,6,0
train,crandell-s_inbox158,data/train/crandell-s_inbox158.json,2,2,0,2,2,Deliver_Action_Data;Deliver_Data,0,1,0,0,1,1,0,0,0,2,0,1,2,6,1
train,crandell-s_inbox171,data/train/crandell-s_inbox171.json,3,1,2,5,2,Deliver_Action_Data;Request_Action_Data,0,4,0,0,0,0,0,0,0,0,0,0,3,22,0
train,crandell-s_inbox193,data/train/crandell-s_inbox193.json,2,2,0,2,2,Deliver_Action_Data;Deliver_Data,0,1,0,0,1,1,0,0,0,0,0,0,2,6,0
train,crandell-s_inbox196,data/train/crandell-s_inbox196.json,2,1,1,4,1,Deliver_Action_Data,0,4,0,0,0,0,0,0,0,0,0,0,2,6,0
train,crandell-s_inbox197,data/train/crandell-s_inbox197.json,4,3,1,7,3,Deliver_Action_Data;Request_Action,1,6,0,1,2,1,1,1,0,0,0,0,4,8,0
train,crandell-s_inbox209,data/train/crandell-s_inbox209.json,2,2,0,3,3,Deliver_Action_Data;Deliver_Data;Request_Data,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0
train,crandell-s_inbox218,data/train/crandell-s_inbox218.json,2,2,0,4,3,Deliver_Action_Data;Request_Action;Request_Data,2,1,0,1,1,1,2,0,0,0,0,0,2,6,0
train,crandell-s_inbox24,data/train/crandell-s_inbox24.json,3,2,1,11,2,Deliver_Data,0,0,0,0,0,0,1,0,0,0,0,0,3,8,0
train,crandell-s_inbox241,data/train/crandell-s_inbox241.json,2,2,0,5,5,Deliver_Action_Data;Deliver_Data;Request_Action,1,2,0,0,2,2,0,2,0,0,0,0,2,7,0
train,crandell-s_inbox41,data/train/crandell-s_inbox41.json,3,3,0,4,4,Deliver_Data;Request_Action,2,0,0,0,2,0,1,1,0,0,0,0,3,21,0
train,crandell-s_inbox64,data/train/crandell-s_inbox64.json,2,2,0,8,4,Deliver_Action_Data;Deliver_Data;Request_Action,2,4,0,0,2,0,1,1,0,0,0,0,2,12,0
train,crandell-s_inbox_bankruptcy9,data/train/crandell-s_inbox_bankruptcy9.json,2,2,0,6,5,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action,2,3,0,0,0,1,0,0,0,0,0,2,2,6,0
train,crandell-s_inbox_rto_west8,data/train/crandell-s_inbox_rto_west8.json,3,2,1,3,3,Deliver_Action_Data;Deliver_Data;Request_Action,1,1,0,0,2,0,0,2,0,0,0,0,3,6,0
train,dasovich-j_inbox1079,data/train/dasovich-j_inbox1079.json,2,2,0,9,3,Deliver_Action_Data;Deliver_Data,0,4,0,0,2,1,1,2,0,0,0,0,2,4,0
train,dasovich-j_inbox1570,data/train/dasovich-j_inbox1570.json,3,2,1,3,3,Deliver_Data;Request_Action;Request_Data,1,0,0,0,1,0,0,0,0,0,0,0,3,10,0
train,dasovich-j_inbox1646,data/train/dasovich-j_inbox1646.json,2,1,1,3,3,Amend_Data;Request_Data;Request_Meeting,0,0,1,0,1,1,1,0,0,1,0,0,2,6,0
train,dasovich-j_inbox285,data/train/dasovich-j_inbox285.json,3,3,0,5,3,Deliver_Action_Data;Request_Data,0,4,0,0,1,0,1,0,1,1,1,0,3,13,0
train,dasovich-j_inbox318,data/train/dasovich-j_inbox318.json,2,2,0,1,1,Deliver_Data,0,0,0,0,1,0,0,1,0,0,0,0,2,103,0
train,dasovich-j_inbox445,data/train/dasovich-j_inbox445.json,2,2,0,4,3,Deliver_Action_Data;Deliver_Data,0,2,0,0,1,0,1,0,0,1,1,0,2,12,0
train,dasovich-j_inbox548,data/train/dasovich-j_inbox548.json,5,4,1,4,4,Deliver_Action_Data;Deliver_Data;Request_Data,0,1,0,0,2,0,0,2,0,0,0,0,5,29,0
train,dasovich-j_inbox568,data/train/dasovich-j_inbox568.json,2,2,0,3,3,Deliver_Data;Request_Action,1,0,0,0,2,1,1,2,0,1,1,0,2,143,0
train,dasovich-j_inbox657,data/train/dasovich-j_inbox657.json,3,3,0,10,8,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Data,2,2,0,1,0,1,0,1,0,1,0,1,3,18,0
train,dasovich-j_inbox659,data/train/dasovich-j_inbox659.json,3,3,0,10,7,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Data,0,5,0,0,1,0,0,0,0,0,0,1,3,10,0
train,dasovich-j_inbox798,data/train/dasovich-j_inbox798.json,3,2,1,3,3,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action,1,1,0,0,1,0,0,0,0,0,0,1,3,8,0
train,dasovich-j_inbox873,data/train/dasovich-j_inbox873.json,2,2,0,5,3,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data,0,2,0,0,1,1,0,1,0,0,0,0,2,9,0
train,dasovich-j_inbox881,data/train/dasovich-j_inbox881.json,2,2,0,6,5,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Meeting,0,2,0,0,2,0,1,0,0,0,0,0,3,6,0
train,dasovich-j_inbox_direct_access_battle4,data/train/dasovich-j_inbox_direct_access_battle4.json,3,2,1,3,1,Deliver_Data,0,0,0,0,1,0,0,1,0,0,0,0,4,9,0
train,derrick-j_inbox100,data/train/derrick-j_inbox100.json,3,3,0,8,6,Amend_Data;Deliver_Action_Data;Deliver_Data;Request_Action,1,1,1,0,3,1,0,3,1,1,0,0,3,8,0
train,derrick-j_inbox104,data/train/derrick-j_inbox104.json,5,4,1,6,4,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,1,1,0,1,2,1,0,0,0,1,0,0,5,15,0
train,derrick-j_inbox111,data/train/derrick-j_inbox111.json,2,2,0,11,5,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action,1,7,0,1,1,1,1,1,0,0,1,1,2,8,0
train,derrick-j_inbox132,data/train/derrick-j_inbox132.json,2,1,1,5,2,Deliver_Action_Data;Request_Action,2,3,0,0,1,0,0,0,0,0,0,0,2,4,0
train,derrick-j_inbox138,data/train/derrick-j_inbox138.json,2,2,0,3,3,Deliver_Data;Request_Action;Request_Data,1,0,0,0,1,1,0,0,0,0,0,1,2,6,0
train,derrick-j_inbox150,data/train/derrick-j_inbox150.json,4,4,0,15,9,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action_Data;Request_Data;Request_Meeting,0,9,0,0,1,2,1,1,0,2,0,0,4,9,0
train,derrick-j_inbox151,data/train/derrick-j_inbox151.json,3,3,0,10,8,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action_Data;Request_Data;Request_Meeting,0,5,0,0,1,1,1,0,0,1,0,0,3,8,0
train,derrick-j_inbox153,data/train/derrick-j_inbox153.json,2,2,0,3,3,Deliver_Data;Request_Action_Data;Request_Meeting,0,0,0,0,1,1,0,0,0,0,0,0,2,4,0
train,derrick-j_inbox19,data/train/derrick-j_inbox19.json,2,1,1,7,4,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action,1,3,0,0,1,0,0,1,1,1,0,0,2,10,0
train,derrick-j_inbox206,data/train/derrick-j_inbox206.json,3,3,0,5,3,Deliver_Action_Data;Deliver_Data,0,1,0,0,2,1,1,2,0,0,0,0,3,10,0
train,derrick-j_inbox21,data/train/derrick-j_inbox21.json,2,2,0,3,2,Amend_Data;Deliver_Data,0,0,2,0,1,0,0,0,0,1,0,0,2,6,0
train,derrick-j_inbox226,data/train/derrick-j_inbox226.json,2,2,0,5,3,Deliver_Action_Data;Deliver_Data;Request_Action,1,2,0,0,2,0,0,2,0,1,0,1,2,24,0
train,derrick-j_inbox234,data/train/derrick-j_inbox234.json,3,3,0,9,5,Deliver_Action_Data;Deliver_Data;Request_Action,2,4,0,1,1,1,1,1,0,0,0,2,3,19,0
train,derrick-j_inbox32,data/train/derrick-j_inbox32.json,3,2,1,6,5,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Data,1,2,0,1,0,0,0,1,0,1,0,0,3,7,0
train,derrick-j_inbox40,data/train/derrick-j_inbox40.json,2,2,0,1,1,Deliver_Data,0,0,0,0,1,0,0,1,1,1,0,0,2,6,0
train,derrick-j_inbox99,data/train/derrick-j_inbox99.json,2,1,1,7,2,Deliver_Action_Data;Deliver_Data,0,6,0,0,0,1,1,1,0,0,1,0,2,8,0
train,derrick-j_inbox_101,data/train/derrick-j_inbox_101.json,2,2,0,6,5,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,1,2,0,0,1,1,0,1,0,0,0,0,2,9,0
train,derrick-j_inbox_103,data/train/derrick-j_inbox_103.json,2,2,0,4,2,Deliver_Action_Data;Deliver_Data,0,3,0,0,0,0,0,1,0,0,0,0,2,8,0
train,derrick-j_inbox_105,data/train/derrick-j_inbox_105.json,4,3,1,5,3,Deliver_Data;Request_Action,1,0,0,0,1,0,1,2,0,1,0,0,4,32,0
train,derrick-j_inbox_112,data/train/derrick-j_inbox_112.json,4,4,0,3,3,Deliver_Action_Data;Deliver_Data;Request_Action_Data,0,1,0,0,2,1,2,2,0,0,0,0,4,20,0
train,derrick-j_inbox_121,data/train/derrick-j_inbox_121.json,2,2,0,2,2,Deliver_Action_Data;Deliver_Data,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0
train,derrick-j_inbox_152,data/train/derrick-j_inbox_152.json,2,1,1,2,1,Deliver_Data,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
train,derrick-j_inbox_164,data/train/derrick-j_inbox_164.json,2,2,0,2,2,Deliver_Action_Data;Deliver_Data,0,1,0,0,0,1,0,1,0,0,0,0,2,6,0
train,derrick-j_inbox_18,data/train/derrick-j_inbox_18.json,2,1,1,4,2,Deliver_Meeting_Data;Request_Meeting,0,0,0,0,1,0,0,0,0,1,0,0,2,26,0
train,derrick-j_inbox_216,data/train/derrick-j_inbox_216.json,2,2,0,7,5,Deliver_Action_Data;Deliver_Data;Request_Meeting,0,2,0,0,1,1,0,1,0,0,0,0,2,4,0
train,derrick-j_inbox_228,data/train/derrick-j_inbox_228.json,3,3,0,7,4,Deliver_Action_Data;Deliver_Data;Request_Action,2,3,0,1,1,1,1,1,0,0,0,2,3,36,0
train,derrick-j_inbox_233,data/train/derrick-j_inbox_233.json,3,3,0,7,5,Deliver_Action_Data;Deliver_Data;Request_Action,3,3,0,1,1,1,1,2,0,0,0,2,3,32,0
train,derrick-j_inbox_239,data/train/derrick-j_inbox_239.json,2,2,0,3,3,Deliver_Action_Data;Request_Action_Data;Request_Data,0,1,0,0,1,0,0,0,0,0,0,0,2,6,0
train,derrick-j_inbox_243,data/train/derrick-j_inbox_243.json,2,2,0,2,2,Deliver_Data;Request_Action_Data,0,0,0,0,2,0,0,1,0,0,0,1,2,9,0
train,derrick-j_inbox_26,data/train/derrick-j_inbox_26.json,2,1,1,1,1,Deliver_Data,0,0,0,0,1,0,0,1,0,0,0,0,2,6,0
train,derrick-j_inbox_44,data/train/derrick-j_inbox_44.json,3,2,1,1,1,Deliver_Data,0,0,0,0,0,0,1,1,0,0,1,0,3,29,0
train,derrick-j_inbox_54,data/train/derrick-j_inbox_54.json,2,2,0,4,4,Amend_Data;Deliver_Action_Data;Deliver_Data;Request_Action,1,1,1,1,2,0,0,0,0,0,0,0,2,89,0
train,donoho-l_inbox12,data/train/donoho-l_inbox12.json,2,2,0,8,3,Deliver_Action_Data;Request_Data,0,5,0,0,0,0,0,1,0,1,1,0,2,8,0
train,donoho-l_inbox123,data/train/donoho-l_inbox123.json,2,2,0,5,4,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,1,2,0,1,1,1,1,0,0,0,0,0,2,18,0
train,donoho-l_inbox143,data/train/donoho-l_inbox143.json,3,2,1,4,3,Deliver_Action_Data;Deliver_Data;Request_Data,0,1,0,0,2,1,1,2,0,0,0,0,3,11,0
train,donoho-l_inbox146,data/train/donoho-l_inbox146.json,3,3,0,6,5,Amend_Data;Deliver_Data;Request_Action;Request_Data,1,0,1,0,3,0,1,1,0,0,0,0,3,33,0
train,donoho-l_inbox147,data/train/donoho-l_inbox147.json,3,3,0,7,6,Amend_Data;Deliver_Data;Request_Action;Request_Data,1,0,2,1,3,0,1,1,0,0,0,1,3,32,0
train,donoho-l_inbox156,data/train/donoho-l_inbox156.json,3,3,0,6,6,Deliver_Data;Request_Action;Request_Action_Data;Request_Data,2,0,0,0,2,1,2,1,0,2,0,0,3,31,0
train,donoho-l_inbox165,data/train/donoho-l_inbox165.json,2,2,0,6,5,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,2,1,0,0,1,0,0,1,0,0,0,0,3,7,0
train,donoho-l_inbox174,data/train/donoho-l_inbox174.json,3,3,0,5,4,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,1,1,0,1,0,0,1,1,0,0,0,0,4,10,0
train,donoho-l_inbox176,data/train/donoho-l_inbox176.json,6,3,3,3,3,Deliver_Action_Data;Deliver_Data,0,1,0,0,1,0,0,0,0,0,0,0,6,11,0
train,donoho-l_inbox216,data/train/donoho-l_inbox216.json,2,2,0,1,1,Deliver_Action_Data,0,1,0,0,0,0,1,0,0,1,0,0,2,29,0
train,donoho-l_inbox30,data/train/donoho-l_inbox30.json,2,2,0,7,3,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data,0,5,0,0,1,1,0,1,0,0,1,1,2,18,0
train,donoho-l_inbox34,data/train/donoho-l_inbox34.json,2,2,0,2,2,Deliver_Data;Request_Action,1,0,0,0,0,0,0,1,0,0,0,0,2,37,0
train,donoho-l_inbox35,data/train/donoho-l_inbox35.json,2,2,0,6,4,Deliver_Meeting_Data;Request_Action,2,0,0,0,2,0,1,0,0,0,0,0,2,19,0
train,donoho-l_inbox47,data/train/donoho-l_inbox47.json,2,2,0,2,2,Deliver_Meeting_Data;Request_Meeting,0,0,0,0,1,1,0,0,0,0,0,0,2,15,0
train,donoho-l_inbox57,data/train/donoho-l_inbox57.json,2,2,0,8,4,Deliver_Data;Request_Action;Request_Data,1,0,0,0,1,0,1,2,0,0,0,0,2,14,0
train,donoho-l_inbox58,data/train/donoho-l_inbox58.json,2,2,0,1,1,Deliver_Data,0,0,0,0,1,0,0,1,0,0,0,0,2,6,0
train,donoho-l_inbox80,data/train/donoho-l_inbox80.json,3,3,0,6,6,Amend_Data;Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Data,0,1,2,0,2,0,1,0,0,2,0,0,3,6,0
train,donoho-l_inbox9,data/train/donoho-l_inbox9.json,2,2,0,3,3,Amend_Data;Deliver_Data;Request_Action,1,0,1,0,2,0,1,2,0,1,0,0,2,14,0
train,donoho-l_inbox91,data/train/donoho-l_inbox91.json,4,4,0,11,8,Deliver_Action_Data;Deliver_Data;Request_Data,0,6,0,0,4,0,0,2,0,0,1,0,4,8,0
train,donoho-l_inbox_218,data/train/donoho-l_inbox_218.json,2,1,1,4,2,Deliver_Action_Data;Deliver_Meeting_Data,0,3,0,0,0,0,0,0,0,1,0,0,2,6,0
train,donoho-l_inbox_junk_file119,data/train/donoho-l_inbox_junk_file119.json,2,2,0,3,3,Deliver_Action_Data;Deliver_Data;Request_Action,1,1,0,1,0,0,0,1,0,0,0,1,2,36,0
train,donoho-l_inbox_junk_file198,data/train/donoho-l_inbox_junk_file198.json,2,2,0,5,4,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Meeting,0,1,0,0,1,1,0,1,0,0,0,0,2,6,0
train,donoho-l_inbox_junk_file212,data/train/donoho-l_inbox_junk_file212.json,4,4,0,5,5,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,1,1,0,0,1,1,0,2,0,0,0,0,4,13,0
train,donoho-l_inbox_junk_file235,data/train/donoho-l_inbox_junk_file235.json,2,2,0,1,1,Deliver_Data,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0
train,donoho-l_inbox_junk_file237,data/train/donoho-l_inbox_junk_file237.json,2,2,0,1,1,Deliver_Data,0,0,0,0,1,0,0,0,0,0,0,0,2,6,0
train,donoho-l_inbox_junk_file242,data/train/donoho-l_inbox_junk_file242.json,2,2,0,2,2,Amend_Meeting_Data;Deliver_Meeting_Data,0,0,1,0,2,2,0,0,0,0,0,0,2,26,0
train,donoho-l_inbox_junk_file270,data/train/donoho-l_inbox_junk_file270.json,4,4,0,12,9,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Meeting,5,4,0,0,1,2,1,2,0,0,0,0,4,21,0
train,donoho-l_inbox_junk_file331,data/train/donoho-l_inbox_junk_file331.json,3,3,0,14,9,Amend_Data;Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Action_Data;Request_Data,1,5,1,0,2,2,0,1,0,1,0,0,3,10,0
train,donoho-l_inbox_junk_file369,data/train/donoho-l_inbox_junk_file369.json,6,6,0,8,5,Deliver_Action_Data;Deliver_Data;Request_Data,0,4,0,0,2,0,1,2,0,0,0,0,6,9,0
train,donoho-l_inbox_junk_file418,data/train/donoho-l_inbox_junk_file418.json,3,3,0,14,9,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action_Data;Request_Data,0,6,0,0,2,2,1,0,0,1,1,2,3,28,0
train,donoho-l_inbox_junk_file547,data/train/donoho-l_inbox_junk_file547.json,4,4,0,3,3,Deliver_Data;Request_Action,2,0,0,0,2,0,0,1,0,0,0,0,4,20,0
train,donoho-l_inbox_junk_file9,data/train/donoho-l_inbox_junk_file9.json,2,2,0,3,3,Deliver_Action_Data;Deliver_Data;Request_Action,1,1,0,1,0,0,0,1,0,1,0,1,2,33,0
train,geaccone-t_inbox129,data/train/geaccone-t_inbox129.json,2,2,0,1,1,Request_Action,1,0,0,0,1,0,1,0,0,0,0,0,2,24,0
train,geaccone-t_inbox139,data/train/geaccone-t_inbox139.json,2,2,0,7,4,Deliver_Action_Data;Request_Action;Request_Data,1,5,0,0,2,1,1,1,0,1,0,0,2,7,0
train,geaccone-t_inbox152,data/train/geaccone-t_inbox152.json,2,2,0,4,3,Deliver_Action_Data;Deliver_Meeting_Data;Request_Data,0,2,0,0,0,0,0,0,0,0,0,1,2,6,0
train,geaccone-t_inbox20,data/train/geaccone-t_inbox20.json,3,3,0,4,4,Amend_Data;Deliver_Action_Data;Deliver_Data;Request_Action_Data,0,1,1,0,2,1,0,0,0,0,0,0,3,8,0
train,geaccone-t_inbox223,data/train/geaccone-t_inbox223.json,2,2,0,1,1,Request_Action,1,0,0,0,1,1,0,0,0,0,0,0,2,7,0
train,geaccone-t_inbox237,data/train/geaccone-t_inbox237.json,8,8,0,12,10,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Action_Data;Request_Data,3,5,0,1,4,1,1,1,0,0,0,0,8,18,0
train,geaccone-t_inbox321,data/train/geaccone-t_inbox321.json,3,3,0,10,6,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Meeting,2,5,0,0,2,2,0,2,0,1,0,0,3,22,0
train,geaccone-t_inbox327,data/train/geaccone-t_inbox327.json,2,2,0,3,2,Request_Action;Request_Data,2,0,0,0,2,0,0,0,0,0,0,1,2,9,0
train,geaccone-t_inbox339,data/train/geaccone-t_inbox339.json,2,1,1,1,1,Deliver_Data,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
train,geaccone-t_inbox36,data/train/geaccone-t_inbox36.json,2,2,0,3,3,Amend_Meeting_Data;Deliver_Action_Data;Request_Meeting,0,1,1,0,2,0,0,0,0,0,0,0,2,32,0
train,geaccone-t_inbox432,data/train/geaccone-t_inbox432.json,2,2,0,2,2,Deliver_Data;Request_Action,1,0,0,0,1,0,0,0,0,0,0,0,2,9,0
train,geaccone-t_inbox465,data/train/geaccone-t_inbox465.json,3,3,0,13,7,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Meeting,4,6,0,0,3,0,0,1,0,0,0,1,3,15,0
train,geaccone-t_inbox49,data/train/geaccone-t_inbox49.json,2,2,0,3,3,Deliver_Action_Data;Deliver_Data,0,1,0,0,2,1,0,2,0,1,0,0,2,8,0
train,geaccone-t_inbox494,data/train/geaccone-t_inbox494.json,2,2,0,5,4,Deliver_Data;Request_Action;Request_Data,3,0,0,0,2,1,1,2,0,0,0,0,2,6,0
train,geaccone-t_inbox495,data/train/geaccone-t_inbox495.json,2,2,0,5,4,Deliver_Data;Request_Action;Request_Data,2,0,0,0,2,0,0,2,0,0,0,0,2,6,0
train,geaccone-t_inbox572,data/train/geaccone-t_inbox572.json,3,3,0,3,3,Deliver_Data;Request_Action;Request_Data,1,0,0,0,1,0,0,0,0,0,0,0,3,8,0
train,geaccone-t_inbox581,data/train/geaccone-t_inbox581.json,3,3,0,3,3,Deliver_Action_Data;Deliver_Data;Request_Action_Data,0,1,0,0,1,0,0,2,0,1,0,0,3,10,0
train,germany-c_inbox10,data/train/germany-c_inbox10.json,2,2,0,2,1,Deliver_Data,0,0,0,0,1,0,0,1,0,0,0,0,2,5,0
train,germany-c_inbox105,data/train/germany-c_inbox105.json,2,2,0,3,2,Deliver_Action_Data;Request_Action,1,2,0,0,1,0,0,0,0,0,1,0,2,10,0
train,germany-c_inbox124,data/train/germany-c_inbox124.json,2,2,0,7,5,Deliver_Action_Data;Request_Action;Request_Data,2,4,0,0,1,1,1,0,0,0,0,0,2,6,0
train,germany-c_inbox144,data/train/germany-c_inbox144.json,2,2,0,6,3,Deliver_Action_Data;Request_Action,1,5,0,0,2,2,1,0,1,1,1,0,2,6,0
train,germany-c_inbox15,data/train/germany-c_inbox15.json,2,2,0,5,5,Amend_Data;Deliver_Action_Data;Deliver_Data;Request_Action_Data,0,2,1,0,1,0,0,0,0,0,0,0,2,6,0
train,germany-c_inbox153,data/train/germany-c_inbox153.json,2,2,0,1,1,Deliver_Data,0,0,0,0,1,0,0,0,0,0,0,0,2,21,0
train,germany-c_inbox185,data/train/germany-c_inbox185.json,2,1,1,5,3,Deliver_Action_Data;Request_Action_Data;Request_Data,0,2,0,0,1,0,0,0,1,1,1,1,2,6,0
train,germany-c_inbox186,data/train/germany-c_inbox186.json,2,2,0,4,4,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,1,1,0,0,1,2,0,0,1,1,1,0,2,6,0
train,germany-c_inbox193,data/train/germany-c_inbox193.json,2,2,0,12,6,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Action_Data;Request_Data,2,4,0,1,2,2,1,0,0,0,0,1,2,6,0
train,germany-c_inbox194,data/train/germany-c_inbox194.json,2,2,0,1,1,Deliver_Data,0,0,0,0,1,0,0,0,0,0,0,0,2,22,0
train,germany-c_inbox204,data/train/germany-c_inbox204.json,3,3,0,5,4,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action,2,2,0,0,1,1,1,0,0,0,0,0,3,78,0
train,germany-c_inbox211,data/train/germany-c_inbox211.json,2,1,1,3,3,Deliver_Data;Request_Action;Request_Data,1,0,0,0,1,0,0,0,0,0,0,0,2,6,0
train,germany-c_inbox220,data/train/germany-c_inbox220.json,2,2,0,1,1,Deliver_Data,0,0,0,0,0,0,1,0,0,0,0,0,2,6,0
train,germany-c_inbox236,data/train/germany-c_inbox236.json,3,3,0,3,2,Deliver_Action_Data,0,3,0,0,0,2,0,0,0,0,0,0,3,10,0
train,germany-c_inbox241,data/train/germany-c_inbox241.json,2,2,0,3,2,Deliver_Action_Data,0,3,0,0,0,1,0,0,0,1,0,0,2,28,0
train,germany-c_inbox255,data/train/germany-c_inbox255.json,2,2,0,7,6,Amend_Data;Deliver_Action_Data;Deliver_Data;Request_Data,0,3,1,0,1,0,0,0,1,1,1,0,2,6,0
train,germany-c_inbox256,data/train/germany-c_inbox256.json,3,3,0,3,3,Deliver_Action_Data;Deliver_Data,0,1,0,0,0,0,1,1,0,0,0,0,3,33,0
train,germany-c_inbox258,data/train/germany-c_inbox258.json,2,2,0,3,3,Deliver_Action_Data;Deliver_Data;Request_Action,1,1,0,1,1,0,0,0,0,0,0,0,2,8,0
train,germany-c_inbox262,data/train/germany-c_inbox262.json,2,2,0,3,3,Amend_Data;Deliver_Action_Data;Request_Data,0,1,1,0,2,1,1,0,0,0,0,0,2,6,0
